run_id,epoch,val_reconstruction_loss,val_regularization_loss,val_loss,SCM,seed,task,logger,decoder,encoder,trainer,save_dir,callbacks,batch_size,datamodule,num_workers,val_dataset,train_dataset
yf1t8zcz,46,4.3895039558410645,1.7601573467254639,6.149661064147949,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,47,4.688255310058594,1.751501202583313,6.439754486083984,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,48,4.56144905090332,1.783353567123413,4.56144905090332,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,49,4.414825916290283,1.8170678615570068,5.141653060913086,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,50,4.392822742462158,1.776894211769104,5.814337730407715,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,51,4.362271308898926,1.7632853984832764,6.125556945800781,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,52,4.614131450653076,1.7432844638824463,6.357416152954102,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,53,4.922374248504639,1.7038514614105225,6.626225471496582,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,54,4.828927993774414,1.6806590557098389,6.50958776473999,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,55,4.560145854949951,1.6872183084487915,6.247363090515137,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,56,4.700829029083252,1.6935614347457886,6.3943915367126465,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,57,4.628833293914795,1.7050445079803467,6.333878517150879,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,58,4.614493370056152,1.6961970329284668,6.310690402984619,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,59,4.576108932495117,1.6990318298339844,6.275140285491943,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,60,4.610996723175049,1.665540337562561,6.276536464691162,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,61,4.744485855102539,1.65936279296875,6.403849124908447,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,62,4.628821849822998,1.6870214939117432,6.315842628479004,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,63,4.4908766746521,1.6683470010757446,6.159222602844238,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,64,4.690832614898682,1.6867130994796753,6.377545356750488,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,65,4.701451301574707,1.65988028049469,6.361330032348633,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,66,4.66912841796875,1.6423678398132324,6.311498165130615,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,67,4.773029804229736,1.6654119491577148,6.438441753387451,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,68,4.61135721206665,1.6419026851654053,6.253259658813477,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,69,4.751314640045166,1.6604714393615723,6.41178560256958,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,70,4.6581549644470215,1.6443028450012207,6.302457809448242,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
